,Filename,Relfreq_NOUN,RelFreq_VERB,RelFreq_ADJ,RelFreq_ADV,Unique_PER,Unique_LOC,Unique_ORG
0,0158.b8.txt,1812.3803446075303,1084.8755583918314,708.3599234205489,382.89725590299935,7,5,6
1,0219.b8.txt,1603.3755274261605,982.5195901145269,765.5213984327909,626.8836648583484,6,7,8
2,0318.b8.txt,1666.6666666666665,1162.7906976744187,687.984496124031,445.73643410852713,0,0,4
